Tiempo(s),ps0,ps7,ps5,ps2,Enc_Izq,Enc_Der
4.384000000000003,66.72391550832374,68.49675584975803,71.9585549522836,70.43980736859605,183.6586,186.05756
4.416000000000003,65.13473390701677,70.0269417669678,70.63140301837716,67.9558259813901,183.75908,186.15176
4.448000000000003,63.34576561301847,69.60112812317875,62.4239318430636,67.99423429438481,183.85328,186.25224
4.480000000000003,61.295695229697984,74.71773851384467,63.58350940066161,65.7888138335684,183.94748,186.34644
4.512000000000003,60.36291461183162,66.0893510129268,65.43397256676309,68.2777564017274,184.04168,186.44064
4.544000000000003,68.73313269851249,69.10410288785047,66.46898891764022,70.67747152287592,184.14216,186.53484
4.576000000000003,68.36067932833865,67.47609299340326,72.6210761159648,66.30767644654853,184.23636,186.63532
4.608000000000003,65.69198910533196,71.53001024521781,58.09196201290661,70.65604750530879,184.33056,186.72952
4.640000000000003,68.7264704705018,67.10641267869171,71.497103600712,73.34689495630114,184.43104,186.82372
4.672000000000003,62.84561323853507,62.58123120969895,61.836619737671,68.47427935878972,184.52524,186.91792
4.704000000000003,68.56132646115717,64.54100808309028,65.85947891473536,58.56004292442853,184.61944,187.0184
4.736000000000003,73.11462426392612,71.31185980027549,64.59486369648887,67.15525873985092,184.71364,187.1126
4.768000000000003,65.26129212817548,67.35062020592301,63.22667930033483,65.91026597663539,184.81412,187.2068
4.800000000000003,71.24667284809901,68.4387569915544,72.63871276746922,68.13827292465997,184.90832,187.30728
4.832000000000003,64.81013447868897,68.19948265118204,64.49324059321401,70.97787578526203,185.00252,187.40148
4.864000000000003,68.09393280674762,64.7106811975101,61.21593629563273,69.90572404329295,185.103,187.49568
4.8960000000000035,69.03915285321173,66.69385660642774,63.052290810626296,64.4380991452073,185.1972,187.58988
4.9280000000000035,68.32682938404744,65.30879983693104,66.7802261039468,67.51551842591557,185.2914,187.69036
4.9600000000000035,67.77168696535405,67.15719632653816,69.20896988821796,64.19135301044773,185.3856,187.78456
4.9920000000000035,65.76196805202525,66.16316989963474,67.62314721203248,64.12851960613698,185.48608,187.87876
5.024000000000004,65.48249230302575,64.74247312637199,64.42477938161218,67.12887860795017,185.58028,187.97924
5.056000000000004,66.08652614238137,70.79079678743362,66.41659100054699,70.92113073942767,185.67448,188.07344
5.088000000000004,70.59869007395541,69.14953110318035,66.88877254225334,71.69328188041202,185.76868,188.16764
5.120000000000004,67.10227093121689,65.60137246063553,62.530945685643665,72.15248524898136,185.86916,188.26184
5.152000000000004,64.23016064158219,64.87301974221579,67.52909671856949,60.94483766434069,185.96336,188.36232
5.184000000000004,64.01674909725796,71.11838989277229,68.95145196183556,63.30180169528046,186.05756,188.45652
5.216000000000004,59.832674288544,65.67348588467077,68.65989640597608,65.21559647380757,186.15804,188.55072
5.248000000000004,66.47263736958371,69.13723735200934,66.0736485378678,67.25067607222178,186.25224,188.64492
5.280000000000004,65.77550385139455,66.50309937159761,71.74454809069448,67.62566862489057,186.34644,188.7454
5.312000000000004,68.81334082833966,71.92590419699032,68.68249673997438,70.09581681119757,186.44064,188.8396
5.344000000000004,69.29070547317664,70.52757233351589,61.10606307275764,67.82640189663165,186.54112,188.9338
5.376000000000004,61.78794035811536,70.30367564669554,66.11525680792732,74.52529467645148,186.63532,189.03428
5.408000000000004,67.93520466652288,60.213860911734294,63.89527605199901,63.874942387277464,186.72952,189.12848
5.440000000000004,67.62909426605397,69.7482531874856,66.37628189975928,67.27249393096105,186.82372,189.22268
5.472000000000004,62.878848063033566,68.47988494715736,64.4500292650124,63.762372621254116,186.9242,189.31688
5.504000000000004,72.43247894195552,70.9829678040987,63.286353989616586,69.20899996018754,187.0184,189.41736
5.536000000000004,63.31035688223175,64.80726188489373,66.38223171279223,62.740252396378445,187.1126,189.51156
5.568000000000004,66.05301770713002,66.82993731702197,66.36927716369051,70.18000978295682,187.21308,189.60576
5.600000000000004,70.49219948433083,70.68899513341692,68.6726784057722,66.67496626675727,187.30728,189.69996
5.632000000000004,68.3329119109219,69.84881064336533,70.0976197174393,67.22893714620433,187.40148,189.80044
5.664000000000004,65.58070426648344,66.85372686454865,67.22930776766849,65.83258856588044,187.49568,189.89464
5.696000000000004,67.55419553052594,68.93950300486259,69.9599184576023,62.422318179642005,187.59616,189.98884
5.728000000000004,61.34995364993642,67.9389033685268,64.65956289011514,72.74303620089286,187.69036,190.08932
5.760000000000004,66.88847867335912,70.25356921721892,59.60214650989582,72.05188309268505,187.78456,190.18352
5.792000000000004,68.00648819466039,66.48454298724215,71.44573621646286,68.51087907757179,187.87876,190.27772
5.824000000000004,61.05451762052415,75.58912269614915,66.10287083663094,67.21435338711771,187.97924,190.37192
5.856000000000004,69.59578310628815,69.96014874814706,62.03898654607213,65.32277139871869,188.07344,190.4724
5.888000000000004,69.91814019730457,68.4556110702302,67.46894585399006,64.86973621605188,188.16764,190.5666
5.920000000000004,64.79178938318461,67.96307797919398,78.149732965701,74.41264655746859,188.26812,190.6608
5.952000000000004,67.94959130453194,68.13487056538186,61.605275333483085,70.83742439793207,188.36232,190.755
5.984000000000004,63.60838699323437,63.946906037698284,69.43613864861476,65.780101378131,188.45652,190.85548
6.0160000000000045,71.89345474580362,64.98553436669727,58.248559176850485,68.1182819047581,188.55072,190.94968
6.0480000000000045,68.32764581326215,73.33066130052421,65.2244668801733,62.00227108033511,188.6512,191.04388
6.0800000000000045,65.65782305067998,66.86874069966451,70.20277284831322,60.77400632088593,188.7454,191.14436
6.1120000000000045,69.04186430802119,67.73817970256371,70.23242410496366,66.00217620241338,188.8396,191.23856
6.144000000000005,63.1111224960643,68.13464477872323,63.104598852534465,74.41874090009141,188.94008,191.33276
6.176000000000005,67.24590520971445,66.86326960300892,62.555125992489415,64.5477293312462,189.03428,191.42696
6.208000000000005,70.30292868779102,65.31357526605306,71.5671377573753,74.1468400504248,189.12848,191.52744
6.240000000000005,68.61769208373626,63.06793836523535,68.1357089264743,62.29467299180721,189.22268,191.62164
6.272000000000005,64.62605579784494,65.43536554679173,64.97967507507182,64.58684544893144,189.32316,191.71584
6.304000000000005,70.93692358233122,67.14709833969734,67.52339737348429,68.47806460660456,189.41736,191.81632
6.336000000000005,64.19480357905546,69.45940684726948,69.54808073862633,70.56242970281671,189.51156,191.91052
6.368000000000005,66.77777676183692,67.0227857923605,71.8959371604506,64.42805889757393,189.60576,192.00472
6.400000000000005,67.94650355290216,67.78800136060256,72.65574184302338,69.3708056480975,189.70624,192.09892
6.432000000000005,68.28215426354151,58.749690399530145,71.5977597729276,63.82323979445705,189.80044,192.1994
6.464000000000005,70.31343445291611,65.0828052920554,66.97773988799433,63.780548629811825,189.89464,192.2936
6.496000000000005,73.94233252468666,72.09383605739302,71.58586284260691,72.71016828923536,189.99512,192.3878
6.528000000000005,70.49643758277317,64.59724591642353,66.71182513746172,63.153833731525566,190.08932,192.482
6.560000000000005,72.18310041440203,69.3317645628427,67.24511781925048,65.42755692689627,190.18352,192.58248
6.592000000000005,67.65633414483378,61.25514033199267,62.98024378756488,74.90933664330512,190.27772,192.67668
6.624000000000005,63.40853302708742,65.4365181474071,67.80904005135957,66.3485926299343,190.3782,192.77088
6.656000000000005,72.37687085580008,71.70354758576525,62.58694112769064,63.9106438011839,190.4724,192.87136
6.688000000000005,66.27691178995171,65.41423363837292,70.02126567414683,72.78972445568337,190.5666,192.96556
6.720000000000005,64.67079162080555,61.18951271311178,59.813469828690046,69.64452355135332,190.6608,193.05976
6.752000000000005,72.57355003383458,69.45327874321785,69.25675336996325,68.39698667999,190.76128,193.15396
6.784000000000005,65.4205484827168,68.91105445623941,60.53711941237126,66.09515406838737,190.85548,193.25444
6.816000000000005,63.687271205889544,64.50075522274518,71.32587630778119,67.14339372856682,190.94968,193.34864
6.848000000000005,64.68856967485128,68.48034660179016,67.44977058151771,64.51166753350303,191.05016,193.44284
6.880000000000005,71.26187474482774,65.47453761619605,67.22336896730368,70.8607124129427,191.14436,193.53704
6.912000000000005,66.77160628588945,66.56617508238577,67.19368215737953,65.42105337731037,191.23856,193.63752
6.944000000000005,65.73584105574949,69.80570741217716,67.48454934562287,63.56572357153506,191.33276,193.73172
6.976000000000005,66.34550113621525,63.59222379844891,63.72385944537837,67.653736944435,191.43324,193.82592
7.008000000000005,59.12470032948986,73.76808465838059,68.7592052581077,67.32333202531429,191.52744,193.9264
7.040000000000005,70.59951811170009,68.60213728051767,61.23253077903188,63.27599320047514,191.62164,194.0206
7.072000000000005,64.18905035798535,66.22866936590364,63.665916563199644,70.59181029970063,191.71584,194.1148
7.104000000000005,68.61091603913124,64.43814800314732,64.8805947021074,63.252471888298786,191.81632,194.209
7.1360000000000054,74.03503872046595,67.4436521144929,66.55574856816335,65.72477961567478,191.91052,194.30948
7.1680000000000055,67.88552069996148,63.23630220348764,65.6916351001597,60.83043553544686,192.00472,194.40368
7.2000000000000055,68.04586081768818,69.70202338421646,64.10473939282997,70.27980525708459,192.1052,194.49788
7.2320000000000055,64.62473702306782,62.14592013976451,63.887511063412404,67.8168705217279,192.1994,194.59208
7.264000000000006,67.19207135257955,66.77653159301687,66.78224112627892,65.6447319750566,192.2936,194.69256
7.296000000000006,73.46112803892278,66.52364421107322,61.76147059767888,65.2015556460142,192.3878,194.78676
7.328000000000006,68.30417592445228,66.9164651647123,67.24151290511588,68.66865715690614,192.48828,194.88096
7.360000000000006,69.2014841202903,64.78014830045096,64.26247503673049,66.25950214151429,192.58248,194.98144
7.392000000000006,63.338577243608135,67.90038348999916,68.75556754953567,64.77831382202129,192.67668,195.07564
7.424000000000006,65.94946290336426,65.17984980582003,65.01430569018534,70.85438820024798,192.77716,195.16984
7.456000000000006,67.06090920549175,69.03776923967735,68.5278859748897,66.25617965312595,192.87136,195.26404
7.488000000000006,60.96954367925721,72.90083826916285,70.61821688658934,65.10676544752704,192.96556,195.36452
7.520000000000006,66.95661287858161,66.87026185856749,65.21718520973307,73.13764645712202,193.05976,195.45872
7.552000000000006,69.27087567447289,65.87062418596994,64.76464769218838,64.08754897734067,193.16024,195.55292
7.584000000000006,68.89152251938246,65.04806600779155,69.36624842715126,69.0357253079617,193.25444,195.6534
7.616000000000006,64.65237221568191,70.6158134628446,73.06961253713467,64.8327831737212,193.34864,195.7476
7.648000000000006,70.01713705767929,67.94371504031358,67.19659694949229,71.70601414315469,193.44284,195.8418
7.680000000000006,62.4558847484987,68.02405915331768,72.79971001562903,69.83208151817946,193.54332,195.936
7.712000000000006,65.12775001582355,70.39318038670375,64.95172058086668,68.73509993465375,193.63752,196.03648
7.744000000000006,72.13133040103295,67.11398541679762,64.27585723010651,63.09023132364535,193.73172,196.13068
7.776000000000006,62.221170499832084,70.00391340674945,67.19104362865066,67.918835751805,193.8322,196.22488
7.808000000000006,66.33750493867463,67.79369786256679,70.04325021392702,67.48268803516018,193.9264,196.31908
7.840000000000006,68.57198649158245,57.34819951654914,69.72325874848676,65.30561435197725,194.0206,196.41956
7.872000000000006,61.810544856838725,66.51834581092753,67.66649652541633,68.79172104187823,194.1148,196.51376
7.904000000000006,62.741357078252506,64.42326256335467,66.29384152339894,67.95654954434787,194.21528,196.60796
7.936000000000006,64.39739073218738,62.78878000035506,69.23691376853601,66.85505135259895,194.30948,196.70844
7.968000000000006,68.6541066967871,63.783676947056485,69.81278848471014,65.64650339988916,194.40368,196.80264
8.000000000000005,74.85972836392035,70.40164845726241,72.52122161535414,68.14613842037133,194.49788,196.89684
8.032000000000005,63.61273271775925,66.0063135152754,61.43950004070192,73.87064552731735,194.59836,196.99104
8.064000000000005,67.45484931656928,60.416262485432235,58.37876417405093,62.068768550195976,194.69256,197.09152
8.096000000000005,67.29429356598513,62.42954667021663,66.0806387527418,61.84787761359256,194.78676,197.18572
8.128000000000005,69.6132775947583,70.21798838476265,65.13631347826757,68.75419524840224,194.88724,197.27992
8.160000000000005,69.15457076019166,66.10532352688894,72.76466108700649,69.4088128340314,194.98144,197.37412
8.192000000000005,62.50877737487683,63.5066894154129,67.83149521947152,70.15573778786478,195.07564,197.4746
8.224000000000006,70.16092211464958,67.8131140091379,67.79133090417194,67.71335840176883,195.16984,197.5688
8.256000000000006,63.36441064753989,63.14294344815014,63.857773132485974,67.78446465572219,195.27032,197.663
8.288000000000006,64.33853481109279,68.45516431628847,69.18572522788725,74.67892704178037,195.36452,197.76348
8.320000000000006,64.29670730583739,67.24252521827722,67.42621589838764,64.93238440988519,195.45872,197.85768
8.352000000000006,69.94150085125264,65.86309954349963,64.1463804380264,71.05253446347115,195.55292,197.95188
8.384000000000006,66.65059447540636,64.64545533686356,66.16165942448372,72.71223516447702,195.6534,198.04608
8.416000000000006,64.35046199872325,68.04720633628479,66.81606807563696,68.84990856454671,195.7476,198.14656
8.448000000000006,72.39637377990078,67.38366840840658,71.64195415966064,69.02905705760517,195.8418,198.24076
8.480000000000006,68.55767477026036,66.58134161733699,69.74933448021063,67.48507445132341,195.94228,198.33496
8.512000000000006,69.07390472024996,65.2908228038838,68.87959626733969,67.73727097780977,196.03648,198.42916
8.544000000000006,60.98449355060235,66.56179996152207,72.82943419694763,67.39526788236716,196.13068,198.52964
8.576000000000006,64.16568586042652,63.82712644318421,70.7223857589629,56.23807356256071,196.22488,198.62384
8.608000000000006,67.23851169109348,61.33003855448474,63.76274901218828,68.13822953158653,196.32536,198.71804
8.640000000000006,65.26295134175786,69.6572456933259,60.385029595619464,62.34148143240878,196.41956,198.81852
8.672000000000006,71.48710521325958,71.10944960159497,66.11619473058668,71.2036101760768,196.51376,198.91272
8.704000000000006,64.0697116500873,65.51191917776,63.7572470443905,62.178899132746714,196.60796,199.00692
8.736000000000006,66.84506501871203,64.0328411400146,69.07343932409339,67.24558404697642,196.70844,199.10112
8.768000000000006,70.25888318671491,64.38671850683932,67.18162912639107,70.90607382473084,196.80264,199.2016
8.800000000000006,67.85657363093152,63.28996159795551,63.28459336966929,66.32325552179381,196.89684,199.29579999999999
8.832000000000006,63.71976703750106,59.24585223856266,66.32992738827207,61.906742261138085,196.99732,199.39
8.864000000000006,65.25337620761546,66.05797511112648,64.77284001847809,64.69269239896491,197.09152,199.49048
